,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
77,0.7829734325408936,0.0855443422528524,0.04096684455871582,0.0036079772979172573,10,1,6,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.5016501650165016,0.49174917491749176,0.4470198675496689,0.5397350993377483,0.4735099337748344,0.490732848119249,0.030753519478811893,29
78,1.2054337024688722,0.0482954384336931,0.057371091842651364,0.0045816712565923045,10,1,6,350,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 350}",0.47194719471947194,0.5082508250825083,0.4602649006622517,0.5198675496688742,0.44370860927152317,0.4808078158809258,0.0288293415176938,118
79,2.0851001262664797,0.5316690554570559,0.12180829048156738,0.07842942544143003,10,1,6,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",0.47854785478547857,0.5181518151815182,0.46688741721854304,0.5198675496688742,0.45364238410596025,0.48741940419207486,0.026975978921849483,55
80,0.16910228729248047,0.009168506558908478,0.01033329963684082,0.0007357650195443133,10,1,10,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.4752475247524752,0.48514851485148514,0.4602649006622517,0.5529801324503312,0.46688741721854304,0.48810569798701725,0.033490581459299444,46
81,0.6720240116119385,0.02330351902052791,0.03210282325744629,0.005472787773052852,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5016501650165016,0.47194719471947194,0.47019867549668876,0.5198675496688742,0.4503311258278146,0.4827989421458702,0.0247391855391908,98
82,1.1684232711791993,0.02381252358307315,0.05422649383544922,0.0032716214092966744,10,1,10,350,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 350}",0.47194719471947194,0.5082508250825083,0.46357615894039733,0.5198675496688742,0.4602649006622517,0.4847813258147006,0.024483829870422632,75
83,1.5863508224487304,0.012990977244456017,0.07800798416137696,0.01031770307853763,10,1,10,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.4884488448844885,0.49504950495049505,0.47019867549668876,0.5231788079470199,0.4602649006622517,0.4874281467881888,0.021780419276122107,54
84,0.16049036979675294,0.008545763369459211,0.0100006103515625,0.0006214885157885,10,5,2,50,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.45874587458745875,0.48514851485148514,0.4470198675496689,0.5099337748344371,0.4735099337748344,0.47487159311957683,0.021783403032856637,141
85,0.6886231899261475,0.11193112081870941,0.03391919136047363,0.003622727624818089,10,5,2,200,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.5082508250825083,0.49834983498349833,0.4602649006622517,0.5132450331125827,0.48344370860927155,0.49271086049002255,0.01914973206754136,18
86,1.2340831756591797,0.1614606981170047,0.061349105834960935,0.01159381811875912,10,5,2,350,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 350}",0.504950495049505,0.49504950495049505,0.4867549668874172,0.5033112582781457,0.45695364238410596,0.4894039735099337,0.017475812731388846,39
