Open,High,Low,Close,Volume,sentiment,Price_change
606.28302,610.15802,605.856018,609.874023,48679400.0,0.0938775510204081,Decreased
609.870972,610.932007,608.27002,609.22699,54796400.0,0.3932791401273885,Decreased
609.254028,609.525024,607.937988,608.312012,72710896.0,0.3924856870229006,Decreased
603.588013,603.588013,595.882996,597.148987,82776200.0,0.17959970544919,Decreased
597.278992,598.487,596.213013,596.297974,67085300.0,0.2136430622009569,Increased
596.198975,603.205017,595.786011,602.84198,51067000.0,0.3591025,Decreased
602.960999,604.580017,602.044983,602.625,35359500.0,0.2562414985590778,Decreased
602.749023,603.380981,599.710999,600.825989,33977800.0,-0.074590243902439,Increased
600.807007,608.143005,600.348999,608.04303,59153800.0,-0.0639230588235294,Decreased
608.021973,608.247986,604.109985,606.166016,49422400.0,0.1837683168316832,Decreased
606.242981,606.590027,604.606995,604.728027,48722600.0,0.0753717041800643,Increased
605.018982,606.823975,604.848022,605.692993,55658600.0,-0.3857090909090908,Increased
605.715027,609.734985,604.142029,609.734985,56122400.0,0.4285847619047619,Increased
609.929016,615.237,609.929016,613.982971,56357000.0,0.0686760942760942,Decreased
613.947998,614.005005,609.682007,610.892029,39249800.0,0.0346116279069767,Increased
610.968018,612.567993,610.455017,612.132996,46798300.0,0.2619722929936305,Decreased
612.052002,612.054016,609.479004,610.203979,49801600.0,0.1219842391304347,Increased
610.218018,613.814026,609.617004,612.510986,68077504.0,0.03597648456057,Increased
612.469971,613.81897,611.468994,613.020996,56812100.0,-0.0706778135048231,Increased
612.607971,617.911987,611.820984,617.120972,64071400.0,-0.1061234146341463,Increased
617.341003,619.848999,617.341003,619.107971,42345900.0,0.4915522598870057,Decreased
619.171997,619.197998,616.606995,616.752014,39243400.0,0.175351724137931,Increased
616.822021,621.317993,616.197021,618.994019,67481104.0,0.0448072463768116,Increased
619.237976,642.080017,618.5,641.072021,103590000.0,0.2780980916030534,Decreased
640.870972,641.336975,635.965027,636.192017,92370200.0,-0.0659542897327707,Increased
636.030029,638.833008,635.028992,636.786011,61620700.0,0.2814379513633013,Increased
637.007996,641.284973,637.007996,640.377991,58144600.0,0.3591092920353983,Decreased
640.310974,642.10199,637.390015,638.645996,39035400.0,0.2039155172413793,Increased
639.083008,642.89801,638.901001,641.630981,40298100.0,0.003047619047619,Decreased
641.817993,642.328003,638.663025,639.192993,58063600.0,0.3722136585365853,Decreased
639.411011,640.736023,635.995972,637.960022,65546700.0,0.2647194003527337,Decreased
638.133972,638.874023,628.013,630.52002,69381696.0,0.316501226993865,Increased
630.663025,631.916992,628.257996,630.856995,56957300.0,-0.0424166666666666,Increased
630.825012,634.093994,630.69397,632.828003,55951000.0,-0.3685405529953917,Increased
633.135986,658.197021,632.849976,657.294006,78556496.0,0.3661116822429905,Decreased
657.620972,661.129028,653.885986,657.070984,54474600.0,0.2445365384615385,Decreased
657.161011,657.252014,652.594971,653.760986,62218200.0,0.0779183770883054,Increased
654.002014,664.424011,653.697998,657.588013,90378800.0,0.1164457831325301,Increased
657.677979,679.728027,657.677979,678.304016,88877104.0,0.0829769565217391,Increased
678.213989,688.593994,678.039978,688.312988,96105296.0,0.0097010845986984,Increased
688.0,690.44397,684.161987,689.651001,81145504.0,0.1907377279102384,Increased
690.289001,720.401978,690.052002,714.479004,134760992.0,0.0886036249999999,Decreased
714.117981,714.117981,696.474976,701.864014,100665000.0,0.2463885630498533,Decreased
702.640015,709.289001,691.682007,700.971985,97064400.0,-0.0492984771573603,Increased
701.336975,736.452026,701.336975,729.79303,130527000.0,-0.0242975124378109,Increased
730.065979,740.828979,722.348999,740.828979,84865200.0,-0.0304106904231625,Decreased
742.346008,745.77301,678.156006,688.700012,172808000.0,0.3367578449905482,Increased
689.124023,706.929993,685.562988,703.234985,99907696.0,-0.240509462915601,Decreased
703.525024,707.51001,697.739014,703.41803,53752300.0,-0.2698095238095238,Increased
703.812012,714.257996,699.559998,711.521973,59902200.0,-0.2673293333333333,Decreased
710.736023,710.736023,699.903015,703.130981,65047100.0,0.2217842857142856,Increased
703.088989,712.987,702.390015,709.848022,79660800.0,0.3420290697674418,Increased
709.825012,740.046021,708.609985,723.27301,132429000.0,0.1652831395348837,Decreased
722.843994,723.018005,711.210022,715.533997,68807800.0,0.4313385542168674,Increased
715.554993,718.317993,714.409973,716.411011,63119700.0,0.2136880503144654,Decreased
716.752014,717.14801,704.034973,705.054016,64622500.0,0.2225684914841849,Decreased
705.195984,705.257019,687.315002,702.031006,80318096.0,0.087378431372549,Increased
701.997009,706.283997,699.807983,705.020996,62993000.0,0.1593873015873015,Increased
705.794006,715.718018,705.26001,711.619019,72038496.0,0.3206675799086759,Increased
711.166992,747.61499,709.039001,744.197998,141294000.0,-0.1272622988505747,Decreased
744.875977,755.64502,739.510986,740.97699,108579000.0,0.0848445414847161,Increased
740.705017,752.882019,736.890015,751.585022,87363104.0,0.5454019047619049,Decreased
751.833008,756.237,744.46698,751.616028,110608000.0,0.3234427835051546,Decreased
751.879028,755.47998,717.94397,731.026001,154116000.0,0.3544148571428571,Increased
731.265015,741.721985,730.51001,739.247986,60802400.0,0.0384799999999999,Increased
739.643005,753.869995,736.526978,751.346985,129906000.0,0.5477689969604863,Decreased
751.741028,752.25,738.924011,744.593994,76543800.0,-0.1889070405727924,Decreased
744.619995,746.83197,733.48999,740.289001,85919296.0,0.2823491114701131,Increased
740.442017,741.648987,734.591003,741.648987,67807600.0,0.4679736459175425,Decreased
741.510986,742.213989,729.625,735.382019,54962700.0,0.2685346405228758,Decreased
735.437012,739.018005,731.085022,732.034973,52601800.0,-0.340035,Increased
732.484009,738.005981,732.484009,735.812988,61888600.0,0.3175041666666666,Decreased
736.328979,737.471008,734.559021,735.604004,68511104.0,-0.6028738860103627,Increased
736.283997,747.929016,736.265015,745.690979,84070800.0,0.2048151121605667,Increased
746.046021,758.275024,746.046021,756.773987,80461904.0,0.1995601503759398,Increased
757.544983,781.296021,757.544983,777.94397,127605000.0,0.0220750788643533,Decreased
778.247986,778.247986,764.856018,771.155029,69547296.0,-0.077325352112676,Increased
771.638,773.872009,768.161011,773.872009,60557900.0,0.1163241106719367,Decreased
773.393982,773.468018,751.713013,758.700012,106363000.0,0.1020087912087912,Increased
758.719971,765.622009,758.719971,764.223999,116218000.0,0.0609639534883721,Increased
764.210999,771.54303,759.75,768.132019,96426096.0,-0.0928136470588235,Increased
768.075989,774.697998,765.945984,770.809998,80111904.0,-0.0733472496473907,Increased
769.94397,774.528015,769.648987,772.794006,68705296.0,0.1429045081967213,Increased
773.02301,777.09198,772.909973,774.650024,53843100.0,0.1084219679633867,Decreased
774.752014,774.797974,765.411987,769.731018,57313400.0,0.4845927083333334,Increased
770.039978,781.921997,770.039978,780.086975,76571000.0,0.0061814814814814,Decreased
780.646973,788.460022,777.961975,780.55603,81645600.0,0.4307317262830482,Increased
780.005005,782.033997,776.838989,781.481018,75979000.0,0.2300944954128439,Decreased
780.070007,781.434998,777.802002,778.088013,81580096.0,0.4334172106824925,Increased
778.963013,785.031982,778.963013,784.906982,83608200.0,0.1962024590163934,Increased
785.166016,792.508972,784.864014,790.828979,78989800.0,0.0855733668341708,Decreased
